Semana,febre,manchas vermelhas pelo corpo,moleza,nausea,perda de paladar e apetite
2015-07-05,17,3,5,3,0
2015-07-12,57,3,5,6,0
2015-07-19,48,3,5,3,0
2015-07-26,35,3,3,9,0
2015-08-02,33,3,6,4,0
2015-08-09,37,3,3,3,0
2015-08-16,68,3,3,3,0
2015-08-23,51,3,3,4,0
2015-08-30,28,3,3,3,0
2015-09-06,53,3,3,3,0
2015-09-13,37,6,7,3,0
2015-09-20,53,5,11,3,0
2015-09-27,43,5,3,3,0
2015-10-04,51,3,3,4,0
2015-10-11,100,3,3,3,0
2015-10-18,58,3,3,8,0
2015-10-25,33,3,6,8,0
2015-11-01,56,3,3,8,0
2015-11-08,42,3,6,8,0
2015-11-15,47,3,0,3,0
2015-11-22,45,3,0,3,0
2015-11-29,39,3,0,4,0
2015-12-06,53,3,0,6,0
2015-12-13,47,6,0,4,0
2015-12-20,40,4,0,4,0
2015-12-27,44,8,0,4,0
2016-01-03,61,4,12,0,0
2016-01-10,75,4,7,0,0
2016-01-17,70,4,7,4,0
2016-01-24,51,4,7,8,0
2016-01-31,47,4,7,11,0
2016-02-07,54,4,5,4,0
2016-02-14,65,3,5,4,0
2016-02-21,81,3,3,14,0
2016-02-28,70,3,3,7,0
2016-03-06,83,4,3,7,0
2016-03-13,97,5,5,7,0
2016-03-20,75,6,5,7,0
2016-03-27,85,6,3,3,0
2016-04-03,100,7,4,4,0
2016-04-10,92,3,3,3,0
2016-04-17,80,3,3,3,0
2016-04-24,71,3,3,3,0
2016-05-01,90,3,3,3,0
2016-05-08,65,3,3,3,0
2016-05-15,61,4,7,7,0
2016-05-22,64,5,7,6,0
2016-05-29,50,6,7,3,0
2016-06-05,86,3,7,3,0
2016-06-12,66,3,7,3,0
2016-06-19,57,3,7,7,0
2016-06-26,59,3,7,3,0
2016-07-03,60,3,7,3,0
2016-07-10,71,3,7,3,0
2016-07-17,72,3,3,3,0
2016-07-24,52,3,3,5,0
2016-07-31,62,3,3,3,0
2016-08-07,49,3,3,3,0
2016-08-14,67,3,7,3,0
2016-08-21,56,3,3,3,0
2016-08-28,59,3,3,3,0
2016-09-04,57,3,3,10,0
2016-09-11,82,3,4,3,0
2016-09-18,73,3,5,5,0
2016-09-25,78,3,6,6,0
2016-10-02,46,3,3,6,0
2016-10-09,60,3,7,5,0
2016-10-16,53,3,3,3,0
2016-10-23,70,3,3,5,0
2016-10-30,70,3,3,6,0
2016-11-06,67,0,3,3,0
2016-11-13,63,0,5,3,0
2016-11-20,67,0,6,3,0
