Date,febre,manchas vermelhas pelo corpo,moleza,nausea,perda de paladar e apetite
2016-01-17,56,0,7,0,0
2016-01-24,93,0,7,0,0
2016-01-31,57,0,7,0,0
2016-02-07,61,0,8,8,0
2016-02-14,64,0,6,12,0
2016-02-21,50,0,6,6,0
2016-02-28,73,0,6,6,0
2016-03-06,61,0,6,6,0
2016-03-13,71,0,6,6,0
2016-03-20,78,0,7,15,0
2016-03-27,98,0,6,6,0
2016-04-03,89,0,6,6,0
2016-04-10,89,0,6,6,0
2016-04-17,71,0,6,6,0
2016-04-24,90,0,7,3,0
2016-05-01,85,0,3,3,0
2016-05-08,75,0,3,3,0
2016-05-15,100,0,5,9,0
2016-05-22,84,0,13,7,0
2016-05-29,70,0,6,10,0
2016-06-05,71,0,9,13,0
2016-06-12,97,0,13,12,0
2016-06-19,96,0,6,6,0
2016-06-26,90,0,6,6,0
2016-07-03,63,0,6,6,0
2016-07-10,66,0,6,6,0
2016-07-17,53,0,6,6,0
2016-07-24,38,0,6,6,0
2016-07-31,36,0,6,6,0
2016-08-07,48,0,6,6,0
2016-08-14,41,0,6,6,0
2016-08-21,70,0,0,6,0
2016-08-28,79,0,0,6,0
2016-09-04,90,0,0,13,0
2016-09-11,63,0,0,6,0
2016-09-18,54,0,0,0,0
2016-09-25,58,0,0,0,0
2016-10-02,47,0,0,0,0
2016-10-09,55,0,0,0,0
2016-10-16,64,0,6,0,0
2016-10-23,51,0,11,6,0
2016-10-30,48,0,6,6,0
